molIdx	molSmiles	molregno	validMol	scafSmiles	inDB	scafID	pScore	inDrug	substancesTested	substancesActive	assaysTested	assaysActive	samplesTested	samplesActive
4	C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC	924	True	O=C1CC=CCCCCC2CCCC(O2)C(=O)C(=O)N2CCCCC2C(=O)OCCCC1	True	109020	11.0	True	2	2	380	16	395	16
5	CCCCCCCCC#Cc1ccc2c(c1)C[C@@H](CO)NC(=O)[C@H](C(C)C)N2C	1054	True	O=C1CNc2ccccc2CCN1	False									
6	O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12	3666	True	O=c1cc(-c2ccccc2)oc2ccccc12	True	619	440.0	True	237	208	820	412	105324	1895
6	O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12	3666	True	O=c1ccoc2ccccc12	True	270	373.0	True	1254	1038	820	606	639422	6936
7	O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1c[nH]c2ccccc12	2241	True	O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1c[nH]c2ccccc12	True	421		False	0	0	0	0	0	0
7	O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1c[nH]c2ccccc12	2241	True	O=C1C=C(c2c[nH]c3ccccc23)C(=O)N1	True	422	9.0	False	1	1	485	20	485	20
7	O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1c[nH]c2ccccc12	2241	True	c1ccc2[nH]ccc2c1	True	2	370.0	True	7634	6228	820	736	3721709	33327
7	O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1c[nH]c2ccccc12	2241	True	O=C1C=CC(=O)N1	True	423	536.0	False	197	181	820	367	101348	2385
8	CN(C)CCCn1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c2ccccc21	2249	True	O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1c[nH]c2ccccc12	True	421		False	0	0	0	0	0	0
8	CN(C)CCCn1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c2ccccc21	2249	True	O=C1C=C(c2c[nH]c3ccccc23)C(=O)N1	True	422	9.0	False	1	1	485	20	485	20
8	CN(C)CCCn1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c2ccccc21	2249	True	c1ccc2[nH]ccc2c1	True	2	370.0	True	7634	6228	820	736	3721709	33327
8	CN(C)CCCn1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c2ccccc21	2249	True	O=C1C=CC(=O)N1	True	423	536.0	False	197	181	820	367	101348	2385
9	CC(C)(C)c1nc2c3ccc(F)cc3c3c(=O)[nH]ccc3c2[nH]1	24580	True	O=c1[nH]ccc2c3[nH]cnc3c3ccccc3c12	False									
10	O=C(CCCCCCC(=O)Nc1ccccc1)NO	11305	True											
11	Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCN(C)C	12835	True	O=C1Nc2ccccc2C1=Cc1ccc[nH]1	True	92264	18.0	True	4	4	683	26	1144	26
11	Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCN(C)C	12835	True	C=C1C(=O)Nc2ccccc21	True	3453	641.0	True	240	228	820	480	127067	2636
11	Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCN(C)C	12835	True	c1cc[nH]c1	True	170	359.0	True	6480	5230	820	719	3391624	30513
12	Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCc1ccncc1	12841	True	O=C1Nc2ccccc2C1=Cc1cc(C(=O)NCc2ccncc2)c[nH]1	False									
12	Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCc1ccncc1	12841	True	O=C(NCc1ccncc1)c1cc[nH]c1	True	150431		False	0	0	0	0	0	0
12	Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCc1ccncc1	12841	True	O=C1Nc2ccccc2C1=Cc1ccc[nH]1	True	92264	18.0	True	4	4	683	26	1144	26
12	Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCc1ccncc1	12841	True	c1ccncc1	True	17	328.0	True	32699	25861	820	783	17065125	131358
12	Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCc1ccncc1	12841	True	c1cc[nH]c1	True	170	359.0	True	6480	5230	820	719	3391624	30513
12	Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCc1ccncc1	12841	True	C=C1C(=O)Nc2ccccc21	True	3453	641.0	True	240	228	820	480	127067	2636
13	Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCN1CCOCC1	12842	True	O=C1Nc2ccccc2C1=Cc1cc(C(=O)NCCN2CCOCC2)c[nH]1	False									
13	Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCN1CCOCC1	12842	True	O=C(NCCN1CCOCC1)c1cc[nH]c1	True	74206	0.0	False	3	2	808	2	2265	2
13	Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCN1CCOCC1	12842	True	O=C1Nc2ccccc2C1=Cc1ccc[nH]1	True	92264	18.0	True	4	4	683	26	1144	26
13	Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCN1CCOCC1	12842	True	C1COCCN1	True	289	214.0	True	23086	16454	820	762	11350060	65096
13	Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCN1CCOCC1	12842	True	c1cc[nH]c1	True	170	359.0	True	6480	5230	820	719	3391624	30513
13	Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCN1CCOCC1	12842	True	C=C1C(=O)Nc2ccccc21	True	3453	641.0	True	240	228	820	480	127067	2636
14	CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(Cl)cc32)c1C	12846	True	O=C1Nc2ccccc2C1=Cc1ccc[nH]1	True	92264	18.0	True	4	4	683	26	1144	26
14	CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(Cl)cc32)c1C	12846	True	C=C1C(=O)Nc2ccccc21	True	3453	641.0	True	240	228	820	480	127067	2636
14	CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(Cl)cc32)c1C	12846	True	c1cc[nH]c1	True	170	359.0	True	6480	5230	820	719	3391624	30513
15	CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(Br)cc32)c1C	12878	True	O=C1Nc2ccccc2C1=Cc1ccc[nH]1	True	92264	18.0	True	4	4	683	26	1144	26
15	CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(Br)cc32)c1C	12878	True	C=C1C(=O)Nc2ccccc21	True	3453	641.0	True	240	228	820	480	127067	2636
15	CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(Br)cc32)c1C	12878	True	c1cc[nH]c1	True	170	359.0	True	6480	5230	820	719	3391624	30513
16	CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccccc32)c1C	12879	True	O=C1Nc2ccccc2C1=Cc1ccc[nH]1	True	92264	18.0	True	4	4	683	26	1144	26
16	CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccccc32)c1C	12879	True	C=C1C(=O)Nc2ccccc21	True	3453	641.0	True	240	228	820	480	127067	2636
16	CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccccc32)c1C	12879	True	c1cc[nH]c1	True	170	359.0	True	6480	5230	820	719	3391624	30513
17	Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1	12911	True	O=C1Nc2ccccc2C1=Cc1ccc[nH]1	True	92264	18.0	True	4	4	683	26	1144	26
17	Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1	12911	True	C=C1C(=O)Nc2ccccc21	True	3453	641.0	True	240	228	820	480	127067	2636
17	Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1	12911	True	c1cc[nH]c1	True	170	359.0	True	6480	5230	820	719	3391624	30513
18	Cc1[nH]c(/C=C2\C(=O)Nc3ccccc32)c(C)c1CCC(=O)O	12922	True	O=C1Nc2ccccc2C1=Cc1ccc[nH]1	True	92264	18.0	True	4	4	683	26	1144	26
18	Cc1[nH]c(/C=C2\C(=O)Nc3ccccc32)c(C)c1CCC(=O)O	12922	True	C=C1C(=O)Nc2ccccc21	True	3453	641.0	True	240	228	820	480	127067	2636
18	Cc1[nH]c(/C=C2\C(=O)Nc3ccccc32)c(C)c1CCC(=O)O	12922	True	c1cc[nH]c1	True	170	359.0	True	6480	5230	820	719	3391624	30513
19	Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCN1CCCC1	12955	True	O=C1Nc2ccccc2C1=Cc1cc(C(=O)NCCN2CCCC2)c[nH]1	False									
19	Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCN1CCCC1	12955	True	O=C(NCCN1CCCC1)c1cc[nH]c1	False									
19	Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCN1CCCC1	12955	True	O=C1Nc2ccccc2C1=Cc1ccc[nH]1	True	92264	18.0	True	4	4	683	26	1144	26
19	Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCN1CCCC1	12955	True	C1CCNC1	True	18	219.0	True	10732	7489	820	736	4844334	30036
19	Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCN1CCCC1	12955	True	c1cc[nH]c1	True	170	359.0	True	6480	5230	820	719	3391624	30513
19	Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCN1CCCC1	12955	True	C=C1C(=O)Nc2ccccc21	True	3453	641.0	True	240	228	820	480	127067	2636
20	Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCn1cncn1	12967	True	O=C1Nc2ccccc2C1=Cc1cc(C(=O)NCCn2cncn2)c[nH]1	False									
20	Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCn1cncn1	12967	True	O=C(NCCn1cncn1)c1cc[nH]c1	False									
20	Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCn1cncn1	12967	True	O=C1Nc2ccccc2C1=Cc1ccc[nH]1	True	92264	18.0	True	4	4	683	26	1144	26
20	Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCn1cncn1	12967	True	c1nc[nH]n1	True	69	262.0	True	2608	2139	820	664	1451037	10152
20	Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCn1cncn1	12967	True	c1cc[nH]c1	True	170	359.0	True	6480	5230	820	719	3391624	30513
20	Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCn1cncn1	12967	True	C=C1C(=O)Nc2ccccc21	True	3453	641.0	True	240	228	820	480	127067	2636
21	Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCC1CCN(C)CC1	12987	True	O=C1Nc2ccccc2C1=Cc1cc(C(=O)NCC2CCNCC2)c[nH]1	False									
21	Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCC1CCN(C)CC1	12987	True	O=C(NCC1CCNCC1)c1cc[nH]c1	False									
21	Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCC1CCN(C)CC1	12987	True	O=C1Nc2ccccc2C1=Cc1ccc[nH]1	True	92264	18.0	True	4	4	683	26	1144	26
21	Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCC1CCN(C)CC1	12987	True	C1CCNCC1	True	128	223.0	True	34216	24853	820	773	16599767	96061
21	Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCC1CCN(C)CC1	12987	True	c1cc[nH]c1	True	170	359.0	True	6480	5230	820	719	3391624	30513
21	Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCC1CCN(C)CC1	12987	True	C=C1C(=O)Nc2ccccc21	True	3453	641.0	True	240	228	820	480	127067	2636
22	CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C	13048	True	O=C1Nc2ccccc2C1=Cc1ccc[nH]1	True	92264	18.0	True	4	4	683	26	1144	26
22	CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C	13048	True	C=C1C(=O)Nc2ccccc21	True	3453	641.0	True	240	228	820	480	127067	2636
22	CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C	13048	True	c1cc[nH]c1	True	170	359.0	True	6480	5230	820	719	3391624	30513
23	C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1	14785	True	c1ccc(Nc2ncnc3ccccc23)cc1	True	109	248.0	True	151	142	820	282	82085	1142
23	C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1	14785	True	c1ccc2ncncc2c1	True	110	494.0	True	1599	1408	820	622	832663	10950
24	CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1	14805	True	c1ccc(COc2ccc(Nc3ncnc4ccc(-c5ccco5)cc34)cc2)cc1	True	112367		True	0	0	0	0	0	0
24	CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1	14805	True	c1ccc(COc2ccc(Nc3ncnc4ccccc34)cc2)cc1	True	112368		True	0	0	0	0	0	0
24	CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1	14805	True	c1ccc(Nc2ncnc3ccc(-c4ccco4)cc23)cc1	True	112369		True	0	0	0	0	0	0
24	CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1	14805	True	c1ccc(COc2ccccc2)cc1	True	1160	504.0	True	2147	1874	820	647	1048465	13640
24	CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1	14805	True	c1ccc(Nc2ncnc3ccccc23)cc1	True	109	248.0	True	151	142	820	282	82085	1142
24	CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1	14805	True	c1coc(-c2ccc3ncncc3c2)c1	True	112370	3.0	True	3	3	154	6	455	8
24	CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1	14805	True	c1ccc2ncncc2c1	True	110	494.0	True	1599	1408	820	622	832663	10950
24	CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1	14805	True	c1ccoc1	True	259	443.0	True	28486	22789	820	786	14544446	149003
25	CN(C)C[C@H]1CCn2c(c(C3=C(c4cn(C)c5ccccc45)C(=O)NC3=O)c3ccccc32)C1	32530	True	O=C1NC(=O)C(c2c3n(c4ccccc24)CCCC3)=C1c1c[nH]c2ccccc12	False									
25	CN(C)C[C@H]1CCn2c(c(C3=C(c4cn(C)c5ccccc45)C(=O)NC3=O)c3ccccc32)C1	32530	True	O=C1C=C(c2c3n(c4ccccc24)CCCC3)C(=O)N1	False									
25	CN(C)C[C@H]1CCn2c(c(C3=C(c4cn(C)c5ccccc45)C(=O)NC3=O)c3ccccc32)C1	32530	True	O=C1C=C(c2c[nH]c3ccccc23)C(=O)N1	True	422	9.0	False	1	1	485	20	485	20
25	CN(C)C[C@H]1CCn2c(c(C3=C(c4cn(C)c5ccccc45)C(=O)NC3=O)c3ccccc32)C1	32530	True	c1ccc2c(c1)cc1n2CCCC1	False									
25	CN(C)C[C@H]1CCn2c(c(C3=C(c4cn(C)c5ccccc45)C(=O)NC3=O)c3ccccc32)C1	32530	True	O=C1C=CC(=O)N1	True	423	536.0	False	197	181	820	367	101348	2385
25	CN(C)C[C@H]1CCn2c(c(C3=C(c4cn(C)c5ccccc45)C(=O)NC3=O)c3ccccc32)C1	32530	True	c1ccc2[nH]ccc2c1	True	2	370.0	True	7634	6228	820	736	3721709	33327
26	COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O	31312	True	O=C(C=Cc1ccccc1)CC(=O)C=Cc1ccccc1	True	315	122.0	False	2	2	733	71	734	71
27	C=CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2n1	41608	True	c1ccc(Nc2ncnc3cccnc23)cc1	False									
27	C=CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2n1	41608	True	c1cnc2cncnc2c1	False									
28	CCCC(=O)O[C@@H]1[C@@H](C)[C@@]2(O)[C@@H](C=C(CO)C[C@]3(O)C(=O)C(C)=C[C@@H]23)[C@@H]2C(C)(C)[C@]12OC(=O)CCC	34952	True	O=C1C=CC2C1CC=CC1C3CC3CCC21	False									
29	COC(=O)[C@@]1(O)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4	35352	True	O=C1NCc2c1c1c3ccccc3n3c1c1c2c2ccccc2n1C1CCC3O1	False									
30	C=CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Br)c3)c2c1	42358	True	c1ccc(Nc2ncnc3ccccc23)cc1	True	109	248.0	True	151	142	820	282	82085	1142
30	C=CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Br)c3)c2c1	42358	True	c1ccc2ncncc2c1	True	110	494.0	True	1599	1408	820	622	832663	10950
31	C=CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1	43103	True	c1ccc(Nc2ccnc3ccccc23)cc1	True	141	221.0	True	97	88	820	228	48129	774
31	C=CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1	43103	True	c1ccc2ncccc2c1	True	93	596.0	True	6556	5684	820	741	3331565	44973
32	CN(C)C/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)c(C#N)cnc2cn1	43264	True	c1ccc(Nc2ccnc3cnccc23)cc1	False									
32	CN(C)C/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)c(C#N)cnc2cn1	43264	True	c1cnc2cnccc2c1	True	137893	0.0	False	2	1	182	2	361	2
33	COc1cc2c(Nc3ccc(Oc4ccccc4)cc3)c(C#N)cnc2cc1OCCCN1CCOCC1	43524	True	c1ccc(Oc2ccc(Nc3ccnc4cc(OCCCN5CCOCC5)ccc34)cc2)cc1	False									
33	COc1cc2c(Nc3ccc(Oc4ccccc4)cc3)c(C#N)cnc2cc1OCCCN1CCOCC1	43524	True	c1ccc(Nc2ccnc3cc(OCCCN4CCOCC4)ccc23)cc1	False									
33	COc1cc2c(Nc3ccc(Oc4ccccc4)cc3)c(C#N)cnc2cc1OCCCN1CCOCC1	43524	True	c1ccc(Oc2ccc(Nc3ccnc4ccccc34)cc2)cc1	False									
33	COc1cc2c(Nc3ccc(Oc4ccccc4)cc3)c(C#N)cnc2cc1OCCCN1CCOCC1	43524	True	c1cnc2cc(OCCCN3CCOCC3)ccc2c1	True	132231		False	0	0	0	0	0	0
33	COc1cc2c(Nc3ccc(Oc4ccccc4)cc3)c(C#N)cnc2cc1OCCCN1CCOCC1	43524	True	c1ccc(Nc2ccnc3ccccc23)cc1	True	141	221.0	True	97	88	820	228	48129	774
33	COc1cc2c(Nc3ccc(Oc4ccccc4)cc3)c(C#N)cnc2cc1OCCCN1CCOCC1	43524	True	c1ccc(Oc2ccccc2)cc1	True	71	311.0	True	1511	1267	820	596	741227	6731
33	COc1cc2c(Nc3ccc(Oc4ccccc4)cc3)c(C#N)cnc2cc1OCCCN1CCOCC1	43524	True	C1COCCN1	True	289	214.0	True	23086	16454	820	762	11350060	65096
33	COc1cc2c(Nc3ccc(Oc4ccccc4)cc3)c(C#N)cnc2cc1OCCCN1CCOCC1	43524	True	c1ccc2ncccc2c1	True	93	596.0	True	6556	5684	820	741	3331565	44973
34	C=CC(=O)Nc1ccc2ncnc(Nc3cccc(C)c3)c2c1	41664	True	c1ccc(Nc2ncnc3ccccc23)cc1	True	109	248.0	True	151	142	820	282	82085	1142
34	C=CC(=O)Nc1ccc2ncnc(Nc3cccc(C)c3)c2c1	41664	True	c1ccc2ncncc2c1	True	110	494.0	True	1599	1408	820	622	832663	10950
35	C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1	41764	True	c1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)ccc23)cc1	True	2922		False	0	0	0	0	0	0
35	C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1	41764	True	c1ncc2ccc(OCCCN3CCOCC3)cc2n1	True	2923		False	0	0	0	0	0	0
35	C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1	41764	True	c1ccc(Nc2ncnc3ccccc23)cc1	True	109	248.0	True	151	142	820	282	82085	1142
35	C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1	41764	True	C1COCCN1	True	289	214.0	True	23086	16454	820	762	11350060	65096
35	C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1	41764	True	c1ccc2ncncc2c1	True	110	494.0	True	1599	1408	820	622	832663	10950
36	C=CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1	41766	True	c1ccc(Nc2ncnc3ccccc23)cc1	True	109	248.0	True	151	142	820	282	82085	1142
36	C=CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1	41766	True	c1ccc2ncncc2c1	True	110	494.0	True	1599	1408	820	622	832663	10950
37	C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1	42238	True	c1ccc(Nc2ncnc3ccccc23)cc1	True	109	248.0	True	151	142	820	282	82085	1142
37	C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1	42238	True	c1ccc2ncncc2c1	True	110	494.0	True	1599	1408	820	622	832663	10950
38	CCSCc1ccc2c(c1)c1c3c(c4c5cc(CSCC)ccc5n5c4c1n2[C@H]1C[C@](O)(C(=O)OC)[C@]5(C)O1)CNC3=O	52141	True	O=C1NCc2c1c1c3ccccc3n3c1c1c2c2ccccc2n1C1CCC3O1	False									
39	CCCCCCCCCCc1ccc2c(c1)N(C)[C@@H](C(C)C)C(=O)N[C@H](CO)C2	52238	True	O=C1CNc2ccccc2CCN1	False									
40	O=C(OC1CCCC1Cc1ccc(O)cc1)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1	75193	True	O=C(OC1CCCC1Cc1ccccc1)c1ccc(C(=O)c2ccccc2)cc1	False									
40	O=C(OC1CCCC1Cc1ccc(O)cc1)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1	75193	True	O=C(OC1CCCC1)c1ccc(C(=O)c2ccccc2)cc1	False									
40	O=C(OC1CCCC1Cc1ccc(O)cc1)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1	75193	True	O=C(OC1CCCC1Cc1ccccc1)c1ccccc1	False									
40	O=C(OC1CCCC1Cc1ccc(O)cc1)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1	75193	True	O=C(c1ccccc1)c1ccccc1	True	344	264.0	True	671	568	820	473	344765	3322
40	O=C(OC1CCCC1Cc1ccc(O)cc1)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1	75193	True	O=C(OC1CCCC1)c1ccccc1	True	3419	0.0	False	1	0	272	0	272	0
40	O=C(OC1CCCC1Cc1ccc(O)cc1)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1	75193	True	c1ccc(CC2CCCC2)cc1	True	1044	30.0	True	34	31	820	62	18355	158
40	O=C(OC1CCCC1Cc1ccc(O)cc1)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1	75193	True	C1CCCC1	True	45	173.0	True	6250	4280	820	692	2866689	15233
41	COC(=O)[C@]1(O)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4	55962	True	O=C1NCc2c1c1c3ccccc3n3c1c1c2c2ccccc2n1C1CCC3O1	False									
42	COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl	62111	True	c1ccc(Nc2ccnc3cc(OCCCN4CCNCC4)ccc23)cc1	True	94676		True	0	0	0	0	0	0
42	COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl	62111	True	c1cnc2cc(OCCCN3CCNCC3)ccc2c1	True	94677		True	0	0	0	0	0	0
42	COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl	62111	True	c1ccc(Nc2ccnc3ccccc23)cc1	True	141	221.0	True	97	88	820	228	48129	774
42	COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl	62111	True	C1CNCCN1	True	144	267.0	True	32722	24536	820	767	15744160	106367
42	COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl	62111	True	c1ccc2ncccc2c1	True	93	596.0	True	6556	5684	820	741	3331565	44973
43	COc1cc(Nc2c(C#N)cnc3cc(OCCCC4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl	62246	True	c1ccc(Nc2ccnc3cc(OCCCC4CCNCC4)ccc23)cc1	False									
43	COc1cc(Nc2c(C#N)cnc3cc(OCCCC4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl	62246	True	c1cnc2cc(OCCCC3CCNCC3)ccc2c1	False									
43	COc1cc(Nc2c(C#N)cnc3cc(OCCCC4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl	62246	True	c1ccc(Nc2ccnc3ccccc23)cc1	True	141	221.0	True	97	88	820	228	48129	774
